msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,income_bhc,core_bakery_count,core_and_cafe_count,bakery_count,income_expected_core_bakery_count,income_expected_core_and_cafe_count,income_expected_bakery_count,core_raw_shortfall,core_standardised_shortfall,core_underprovision_percentile,core_underprovision_rank,core_top_decile,core_cafe_raw_shortfall,core_cafe_standardised_shortfall,core_cafe_underprovision_percentile,core_cafe_underprovision_rank,core_cafe_top_decile,all_raw_shortfall,all_standardised_shortfall,all_underprovision_percentile,all_underprovision_rank,all_top_decile
E02000020,Barking and Dagenham 019,E09000002,Barking and Dagenham,4.356232377096613,15024,52,40493,0,2,4,1.622423096934472,4.551187425850019,10.768477981044514,1.622423096934472,0.767681401765646,97.90419161676647,22,True,2.551187425850019,0.4902583126940281,59.08183632734531,411,False,6.768477981044514,0.7235937437870742,74.45109780439122,257,False
E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,3.2968876705205847,9416,20,37748,0,1,5,0.6784719797171476,1.567641357404815,3.506478845830133,0.6784719797171476,0.6256887919600286,65.46906187624751,347,False,0.5676413574048149,0.27565683372840616,47.70459081836327,525,False,-1.493521154169867,-0.4377196427507082,23.15369261477046,771,False
E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,0.7974865461070452,9565,12,42158,0,0,1,0.502061493469897,1.2831087794194456,2.900711445922195,0.502061493469897,0.5705207085509365,53.99201596806387,462,False,1.2831087794194456,0.7318666392949511,75.249500998004,249,False,1.900711445922195,0.653163033482333,70.25948103792416,299,False
E02000023,Barking and Dagenham 022,E09000002,Barking and Dagenham,1.74539728030062,8654,32,41172,0,0,1,1.036917113028185,2.556005607901262,4.983916933100468,1.036917113028185,0.6993068978603433,87.72455089820359,124,False,2.556005607901262,0.8223164357550288,92.31536926147704,78,True,3.983916933100468,0.860803732371619,82.43512974051896,177,False
E02000024,Barnet 001,E09000003,Barnet,3.753626431627331,11163,55,55070,4,10,13,2.152025783228676,7.739025877822185,12.82627410240157,-1.8479742167713238,-0.6908182826785754,18.46307385229541,818,False,-2.2609741221778146,-0.26484735121459896,23.55289421157685,767,False,-0.17372589759843038,-0.0157489892995346,37.12574850299401,631,False
E02000025,Barnet 002,E09000003,Barnet,2.4018932546834955,8602,21,47680,0,1,1,0.8468195587734085,2.4129745506910427,4.539898102059418,0.8468195587734085,0.664990692896425,76.84630738522954,233,False,1.4129745506910427,0.47779516478781303,58.38323353293413,418,False,3.539898102059418,0.8302771783591716,80.83832335329342,193,False
E02000026,Barnet 003,E09000003,Barnet,1.46573820943503,6348,13,47907,0,0,1,0.5737698025785117,1.5581778686822665,2.845342857215167,0.5737698025785117,0.5951405002193763,58.28343313373253,419,False,1.5581778686822665,0.7604215853533594,79.14171656686626,210,False,1.8453428572151669,0.6443321005388022,69.86027944111777,303,False
E02000027,Barnet 004,E09000003,Barnet,1.6742648491229404,9716,41,45263,0,0,1,1.3832101212660697,3.8403582648247774,7.145955115638748,1.3832101212660697,0.7446484018391316,96.00798403193613,41,True,3.8403582648247774,0.8613012396705813,98.00399201596807,21,True,6.145955115638748,0.9606059807999584,89.32135728542914,108,False
E02000028,Barnet 005,E09000003,Barnet,1.0556310412499073,6755,25,48879,0,0,0,0.9707982379811392,2.7322668309512217,4.601341091059694,0.9707982379811392,0.6883392279342944,84.4311377245509,157,False,2.7322668309512217,0.8294246699607566,93.7125748502994,64,True,4.601341091059694,1.0666055674214405,97.40518962075848,27,True
E02000029,Barnet 006,E09000003,Barnet,1.684554862462936,9883,22,47090,1,4,7,0.8813457755784729,2.549950488353565,5.053347365713367,-0.11865422442152707,-0.09045669213590334,35.82834331337325,644,False,-1.450049511646435,-0.46746993217747645,19.06187624750499,812,False,-1.9466526342866333,-0.4154983292145977,23.55289421157685,767,False
E02000030,Barnet 007,E09000003,Barnet,14.578600607472504,9545,50,48640,0,0,1,1.7257683529512835,5.164139102601882,8.881195985390058,1.7257683529512835,0.7761695666832585,99.10179640718563,10,True,5.164139102601882,0.8834519908065647,99.50099800399201,6,True,7.8811959853900575,1.008492443068008,92.31536926147704,78,True
E02000031,Barnet 008,E09000003,Barnet,1.9390096754493256,8988,45,51050,0,2,4,1.6525036665152744,5.1573677947051655,8.51728640519367,1.6525036665152744,0.7702320632812463,98.50299401197606,16,True,3.1573677947051655,0.5408003199060945,60.778443113772454,394,False,4.517286405193669,0.6008738665994781,67.46506986027944,327,False
E02000032,Barnet 009,E09000003,Barnet,1.3979679499271356,7993,14,43809,0,2,2,0.5713797646638489,1.4660028559614486,2.989746745104197,0.5713797646638489,0.5943736144085623,57.98403193612774,422,False,-0.5339971440385514,-0.2738104812428383,23.353293413173652,769,False,0.9897467451041968,0.33168521510203514,51.896207584830336,483,False
E02000033,Barnet 010,E09000003,Barnet,1.775722213226239,9060,24,44503,0,0,0,0.8877651092787944,2.378404816234113,4.67504702805591,0.8877651092787944,0.6731465094189679,80.23952095808383,199,False,2.378404816234113,0.8143124338152326,90.11976047904191,100,True,4.67504702805591,1.0686904688669743,97.70459081836327,24,True
E02000034,Barnet 011,E09000003,Barnet,1.558174736609076,9363,20,48575,0,1,2,0.8374631886103441,2.476390574158277,4.771294632728283,0.8374631886103441,0.663059292867683,76.04790419161677,241,False,1.4763905741582768,0.4881822553237938,58.982035928143716,412,False,2.7712946327282832,0.6222589480578912,68.8622754491018,313,False
E02000035,Barnet 012,E09000003,Barnet,1.2979552178624203,8810,28,50087,0,0,1,1.1131800386087038,3.373839953427062,5.966607623221094,1.1131800386087038,0.7108856214775827,90.8183632734531,93,True,3.373839953427062,0.8500237547950803,96.6067864271457,35,True,4.966607623221094,0.9140757518621428,86.92614770459082,132,False
E02000036,Barnet 013,E09000003,Barnet,1.7945968114423936,11451,20,43905,1,1,2,0.784014070495797,2.1821138587849216,4.859552336113136,-0.21598592950420303,-0.17948089057975883,32.13572854291417,681,False,1.1821138587849216,0.4357066503571476,56.187624750499,440,False,2.8595523361131363,0.6317965330732861,69.26147704590818,309,False
E02000037,Barnet 014,E09000003,Barnet,4.324652530946115,11376,22,47661,0,0,1,0.9073778415962797,2.74945378730904,5.730458638316156,0.9073778415962797,0.6768907388133644,81.3373253493014,188,False,2.74945378730904,0.8300781665415482,93.91217564870259,62,True,4.730458638316156,0.9027399323376426,86.22754491017965,139,False
E02000038,Barnet 015,E09000003,Barnet,1.76227032578617,10929,30,44837,0,0,2,1.0880825986623006,3.0666253058426127,6.269058902049525,1.0880825986623006,0.7071926421545769,89.72055888223552,104,False,3.0666253058426127,0.8410494766329496,95.50898203592814,46,True,4.269058902049525,0.7514624581253397,75.64870259481037,245,False
E02000039,Barnet 016,E09000003,Barnet,2.132014777761116,7307,35,48960,2,6,8,1.274433043217874,3.646292314469023,5.997777185910432,-0.7255669567821259,-0.4168751597590139,23.952095808383234,763,False,-2.353707685530977,-0.5531399401265218,17.764471057884233,825,False,-2.002222814089568,-0.3667753017275118,25.349301397205586,749,False
E02000040,Barnet 017,E09000003,Barnet,5.15487659709183,10697,43,45916,0,0,4,1.472084134781604,4.2414307577213055,8.076430674286094,1.472084134781604,0.7538264387822168,96.7065868263473,34,True,4.2414307577213055,0.8692770361873312,98.80239520958084,13,True,4.076430674286094,0.5694932510008621,65.76846307385229,344,False
E02000041,Barnet 018,E09000003,Barnet,1.3490573427211892,9877,32,42397,3,4,12,1.0777403061098767,2.8073974402403787,5.646492304253621,-1.9222596938901233,-1.2585775578473548,9.481037924151696,908,False,-1.1926025597596213,-0.35353866633180064,21.057884231536928,792,False,-6.353507695746379,-1.228600703761265,10.179640718562874,901,False
E02000042,Barnet 019,E09000003,Barnet,1.2125737193624804,11675,28,44208,2,5,9,1.0274120152467263,2.900514033410229,6.212487403504032,-0.9725879847532737,-0.6605514942971501,19.261477045908183,810,False,-2.099485966589771,-0.6047972282380738,16.766467065868262,835,False,-2.7875125964959677,-0.49470358030189177,21.856287425149702,784,False
E02000043,Barnet 020,E09000003,Barnet,1.4676339373449456,7529,28,49745,0,0,0,1.0888589572263556,3.1825764884863714,5.379256128500277,1.0888589572263556,0.7073085515983181,89.82035928143712,103,False,3.1825764884863714,0.8446059385983503,95.90818363273453,42,True,5.379256128500277,1.086200709697179,98.20359281437125,19,True
E02000044,Barnet 021,E09000003,Barnet,1.107526124714256,8879,20,42283,1,2,2,0.7364421175593238,1.8653735012736177,3.84178515899837,-0.26355788244067624,-0.22918684324682512,30.33932135728543,699,False,-0.13462649872638233,-0.056638633218361545,32.53493013972056,677,False,1.8417851589983698,0.4992825661685489,61.876247504990026,383,False
E02000045,Barnet 022,E09000003,Barnet,1.7347924033390805,10517,23,44752,0,0,1,0.878307075792527,2.4436062972812214,5.094630420724365,0.878307075792527,0.6713041710138484,79.54091816367266,206,False,2.4436062972812214,0.8173583295697284,90.71856287425149,94,True,4.094630420724365,0.8676957445251475,83.53293413173652,166,False
E02000046,Barnet 023,E09000003,Barnet,0.9709766807267564,7206,25,50483,2,4,8,1.007102159198331,2.9700537505771702,4.980692116487,-0.9928978408016691,-0.6846805331358216,18.6626746506986,816,False,-1.0299462494228298,-0.290568978393425,22.85429141716567,774,False,-3.019307883513,-0.6527541709183394,19.06187624750499,812,False
E02000047,Barnet 024,E09000003,Barnet,1.4221723197271667,12802,28,37206,2,2,6,0.90850109479278,2.240286416922934,5.514400906191839,-1.09149890520722,-0.8134896492557565,16.26746506986028,840,False,0.24028641692293418,0.086599616190244,39.221556886227546,610,False,-0.4855990938081609,-0.09590913686564076,34.5309381237525,657,False
E02000048,Barnet 025,E09000003,Barnet,3.0842093626567784,10296,18,48277,1,2,2,0.7763703245573528,2.3261837433134853,4.730196776732533,-0.22362967544264722,-0.1871641846785314,31.83632734530938,684,False,0.3261837433134853,0.1138294125598137,41.11776447105788,591,False,2.730196776732533,0.6177120251119963,68.36327345309381,318,False
E02000049,Barnet 026,E09000003,Barnet,0.7884670324121328,10257,15,39225,0,0,1,0.5657994172176598,1.3750721169088178,3.2315619067013834,0.5657994172176598,0.5925695928740621,57.784431137724546,424,False,1.3750721169088178,0.7423019092371768,76.74650698602794,234,False,2.2315619067013834,0.7007425184442948,72.85429141716567,273,False
E02000050,Barnet 027,E09000003,Barnet,2.1206586692039973,10463,27,43534,0,0,1,0.9712698935864422,2.62768648324593,5.443647599856411,0.9712698935864422,0.6884208130371735,84.63073852295409,155,False,2.62768648324593,0.825299848544797,92.61477045908184,75,True,4.443647599856411,0.8878176763597505,85.42914171656687,147,False
E02000051,Barnet 028,E09000003,Barnet,1.4484185443797963,9583,30,51537,1,3,6,1.220051163151282,3.890584324643899,6.890151183750916,0.22005116315128204,0.13084493277612413,40.818363273453095,594,False,0.8905843246438989,0.1974046930886365,43.91217564870259,563,False,0.8901511837509162,0.14382963905169324,43.91217564870259,563,False
E02000052,Barnet 029,E09000003,Barnet,0.9692765853764074,10097,17,53179,0,4,7,0.8156586765820216,2.721044748114314,5.174141255733907,0.8156586765820216,0.6584550596730817,74.6506986027944,255,False,-1.278955251885686,-0.3896469164049437,20.25948103792415,800,False,-1.8258587442660934,-0.381644579125377,25.0499001996008,752,False
E02000054,Barnet 031,E09000003,Barnet,1.500658535444917,8156,18,42842,0,0,1,0.6805245822220455,1.7169054177966303,3.458186552059453,0.6805245822220455,0.6262339740553136,65.6686626746507,345,False,1.7169054177966303,0.7738114679404003,81.93612774451098,182,False,2.458186552059453,0.7289720791687161,74.55089820359282,256,False
E02000055,Barnet 032,E09000003,Barnet,1.4404524644063077,12376,29,43621,2,6,13,1.052876657570429,2.979449376633016,6.580612143144951,-0.9471233424295711,-0.6313276021965748,19.560878243512974,807,False,-3.020550623366984,-0.8497888679140204,13.672654690618764,866,False,-6.419387856855049,-1.0814614163488792,11.676646706586826,886,False
E02000056,Barnet 033,E09000003,Barnet,3.227096616868298,9325,82,59510,1,3,3,3.15818641080767,12.103876993744551,16.67045509179546,2.15818641080767,0.5781450821109733,54.690618762475054,455,False,9.103876993744551,0.6952917391270588,71.7564870259481,284,False,13.67045509179546,0.9653117321067903,89.42115768463074,107,False
E02000057,Barnet 034,E09000003,Barnet,1.0940708138409794,8277,17,44217,0,1,1,0.6700088630585738,1.7484482015588156,3.49830006378287,0.6700088630585738,0.6234210330040667,64.77045908183634,354,False,0.7484482015588156,0.33228802590311873,50.69860279441117,495,False,2.49830006378287,0.7336527827948301,74.6506986027944,255,False
E02000058,Barnet 035,E09000003,Barnet,1.8133827276330807,10617,45,51760,4,8,12,1.7087269454265668,5.619847442842305,9.794319332501004,-2.291273054573433,-1.0389774216681011,12.674650698602793,876,False,-2.380152557157695,-0.37647913143800743,20.55888223552894,797,False,-2.2056806674989957,-0.25768225935229616,29.34131736526946,709,False
E02000059,Barnet 036,E09000003,Barnet,2.1938462811728248,12637,19,41109,0,1,4,0.723862510282904,1.9395164681425008,4.729868070184332,0.723862510282904,0.6373248994101083,68.6626746506986,315,False,0.9395164681425008,0.3825754358400653,53.1936127744511,470,False,0.7298680701843319,0.16514407536128228,44.61077844311377,556,False
E02000060,Barnet 037,E09000003,Barnet,1.2324759135142074,11994,21,40599,2,2,5,0.7683224931187864,2.0072750813542544,4.74571343963052,-1.2316775068812136,-1.038681226827699,12.77445109780439,875,False,0.007275081354254365,0.0028781100305353747,35.029940119760475,652,False,-0.25428656036948016,-0.05736740355301484,35.42914171656687,648,False
E02000061,Barnet 038,E09000003,Barnet,1.5869957823798158,8674,40,52937,4,5,11,1.5558101412833587,5.030585208632226,8.124335364863427,-2.4441898587166415,-1.1967630466733563,10.578842315369261,897,False,0.03058520863222558,0.0053605129514589425,35.32934131736527,649,False,-2.875664635136573,-0.3995584375216428,24.251497005988025,760,False
E02000062,Barnet 039,E09000003,Barnet,1.837998712367016,7364,48,37277,3,10,16,1.3038851078979432,2.8649831633304674,5.3101547719422015,-1.6961148921020568,-0.9570505023287053,14.071856287425149,862,False,-7.135016836669532,-2.0777700617961066,5.089820359281437,952,False,-10.689845228057798,-2.183511237630029,5.189620758483033,951,False
E02000063,Barnet 040,E09000003,Barnet,1.0376093992360855,7684,18,41581,0,0,0,0.6602294490570593,1.6014325753555383,3.2215625167268587,0.6602294490570593,0.6207599153454876,64.07185628742515,361,False,1.6014325753555383,0.7642614943442293,79.84031936127745,203,False,3.2215625167268587,1.0142554429231476,92.91417165668663,72,True
E02000064,Barnet 041,E09000003,Barnet,0.7943760915272416,7281,19,49063,0,1,3,0.7925574901592148,2.262089116425081,4.018592290244452,0.7925574901592148,0.653412716171094,73.45309381237524,267,False,1.2620891164250811,0.4511079481645984,56.68662674650699,435,False,1.0185922902444524,0.2656324513162019,49.700598802395206,505,False
E02000065,Bexley 001,E09000004,Bexley,4.062100491670032,8391,13,44135,0,0,0,0.5463452099981995,1.4241025844332311,2.964137098917861,0.5463452099981995,0.5861287018875264,56.58682634730538,436,False,1.4241025844332311,0.7474759924408398,77.34530938123753,228,False,2.964137098917861,1.0004776848397763,91.61676646706587,85,True
E02000066,Bexley 002,E09000004,Bexley,1.5725994666607523,9890,31,38132,0,3,4,0.9674245225384708,2.285761091533075,4.8944760448757325,0.9674245225384708,0.6877541873577911,84.23153692614771,159,False,-0.7142389084669252,-0.25302516358864097,24.05189620758483,762,False,0.8944760448757325,0.1963838756422111,45.90818363273453,543,False
E02000067,Bexley 003,E09000004,Bexley,2.617969627205284,10924,29,40944,0,0,4,0.981998831681668,2.5307697835483363,5.4778821395503,0.981998831681668,0.69026319009514,85.72854291417165,144,False,2.5307697835483363,0.8212339261893995,91.91616766467065,82,True,1.4778821395503003,0.2936272721393628,50.399201596806385,498,False
E02000068,Bexley 004,E09000004,Bexley,3.5829767244328647,8668,41,40219,3,3,5,1.237895059193198,2.991655424133881,5.7231997127510885,-1.762104940806802,-1.03589004238512,12.874251497005988,874,False,-0.00834457586611892,-0.002339174702877406,34.5309381237525,657,False,0.7231997127510885,0.13816901474845542,43.812375249500995,564,False
E02000069,Bexley 005,E09000004,Bexley,1.4513422738903623,7866,26,43250,0,0,1,0.908968150090268,2.3057119293233117,4.354935529753214,0.908968150090268,0.6771899364359826,81.73652694610777,184,False,2.3057119293233117,0.8107569990197714,89.02195608782435,111,False,3.354935529753214,0.8159990181882781,79.74051896207584,204,False
E02000070,Bexley 006,E09000004,Bexley,1.8561612087377628,8333,27,42940,1,1,2,0.9357786576246928,2.382117975839381,4.578676488740421,-0.06422134237530719,-0.0468142863684549,36.72654690618762,635,False,1.382117975839381,0.47257125904657116,57.98403193612774,422,False,2.578676488740421,0.6003370580482563,67.36526946107784,328,False
E02000071,Bexley 007,E09000004,Bexley,1.1786984631190505,7958,15,42456,1,1,2,0.5861545498359592,1.4575819026213426,2.997379231041627,-0.41384545016404084,-0.4229572042108944,23.852295409181636,764,False,0.4575819026213426,0.23572129177427667,45.70858283433134,545,False,0.9973792310416272,0.3335345271970823,52.19560878243513,480,False
E02000072,Bexley 008,E09000004,Bexley,5.602484490550267,14657,36,41944,0,0,2,1.2415440622364895,3.561990559497233,8.551132423035392,1.2415440622364895,0.7281802960124436,93.41317365269461,67,True,3.561990559497233,0.8548727914215097,97.30538922155688,28,True,6.5511324230353924,0.8682189280895962,83.73253493013972,164,False
E02000073,Bexley 009,E09000004,Bexley,1.60019284812593,10850,31,43853,0,3,5,1.0941980814556422,3.0105666524540458,6.191549539618708,1.0941980814556422,0.7081027521268648,90.31936127744511,98,True,0.010566652454045755,0.0029456425333211573,35.12974051896208,651,False,1.1915495396187081,0.2121108333951496,47.00598802395209,532,False
E02000074,Bexley 010,E09000004,Bexley,1.1287455312034411,9134,14,40758,0,0,2,0.5458157841811786,1.339437396128594,2.976739872241084,0.5458157841811786,0.5859500357515588,56.3872255489022,438,False,1.339437396128594,0.7383765298770105,76.24750499001996,239,False,0.976739872241084,0.3285156879430056,51.69660678642715,485,False
E02000075,Bexley 011,E09000004,Bexley,1.5353233646991764,8079,23,43193,1,2,3,0.8273615185594132,2.1041283522373124,4.0747211943968935,-0.1726384814405868,-0.1379136496542569,34.03193612774451,662,False,0.10412835223731243,0.039585507467159435,36.327345309381236,639,False,1.0747211943968935,0.2769310373479196,50.199600798403196,500,False
E02000077,Bexley 013,E09000004,Bexley,1.1174177633044886,8463,15,42006,1,1,4,0.5845752654175231,1.4549774795127288,3.07020538605043,-0.41542473458247686,-0.4253666354966139,23.75249500998004,765,False,0.4549774795127288,0.23471793281892342,45.50898203592814,547,False,-0.9297946139495701,-0.3047721018104749,27.54491017964072,727,False
E02000078,Bexley 014,E09000004,Bexley,1.4878685327930925,8178,21,44378,1,1,4,0.78995881992433,2.067508420282796,4.001811206445366,-0.21004118007566996,-0.17358136959598144,32.43512974051897,678,False,1.0675084202827958,0.41190496460170495,54.690618762475054,455,False,0.0018112064453656984,0.0004740425598108293,37.82435129740519,624,False
E02000079,Bexley 015,E09000004,Bexley,1.6479164763961598,9854,31,47923,2,7,19,1.170480713565405,3.457641004829097,6.472185120599559,-0.829519286434595,-0.5094978461325703,22.15568862275449,781,False,-3.542358995170903,-0.8731196606174103,13.373253493013973,869,False,-12.527814879400442,-2.1425439494043075,5.289421157684631,950,False
E02000080,Bexley 016,E09000004,Bexley,1.691864430904955,10516,32,44126,1,1,8,1.1233118125503454,3.087751143418793,6.21906180351279,0.1233118125503454,0.07819789420254863,39.52095808383233,607,False,2.087751143418793,0.5691162026092711,62.6746506986028,375,False,-1.7809381964872104,-0.31576401321969505,26.94610778443114,733,False
E02000081,Bexley 017,E09000004,Bexley,2.2057556922345443,8557,31,45273,0,0,0,1.0943008948291797,2.9559597482614475,5.453345325382398,1.0943008948291797,0.7081179958053888,90.41916167664671,97,True,2.9559597482614475,0.8374413137295068,94.91017964071857,52,True,5.453345325382398,1.0878226760187983,98.30339321357286,18,True
E02000082,Bexley 018,E09000004,Bexley,1.4973410460998349,9409,24,43612,0,0,2,0.8761436229674054,2.3177635427384917,4.674497628955074,0.8761436229674054,0.6708793154132074,79.24151696606786,209,False,2.3177635427384917,0.8113585830580029,89.22155688622755,109,False,2.6744976289550744,0.6114387726037404,67.96407185628742,322,False
E02000083,Bexley 019,E09000004,Bexley,3.744166524486084,11777,38,43830,1,3,4,1.2984433475231565,3.650062728660336,7.580057137875616,0.2984433475231565,0.16895861168751172,41.31736526946108,589,False,0.6500627286603362,0.1526279562855008,42.115768463073856,581,False,3.580057137875616,0.530170451546656,63.57285429141717,366,False
E02000084,Bexley 020,E09000004,Bexley,2.593843003465763,11419,38,46204,0,0,0,1.3541306927421994,3.9874021166834295,7.906609641287596,1.3541306927421994,0.7414637066339498,95.60878243512974,45,True,3.9874021166834295,0.8643854799726554,98.30339321357286,18,True,7.906609641287596,1.1264036650328921,99.7005988023952,4,True
E02000085,Bexley 021,E09000004,Bexley,1.6234410111580737,8007,24,44245,1,1,4,0.8721832926176807,2.269223076031272,4.296159356239729,-0.12781670738231932,-0.09820154945599788,35.42914171656687,648,False,1.2692230760312722,0.45243720679410715,56.886227544910184,433,False,0.29615935623972867,0.07289004939169126,41.01796407185629,592,False
